sat.eph:
---------------
prn		af0		af1	af2	IODE	crs	deltan		M0	cuc		ecc		cus		roota	toe		cic		Omega0
-842150451	0.00010296	1.0573e+00	0	95	115.72	4.4109e+00	0.27772 6.0238e+00	0.0035596	1.3812e+00	5153.8	1.73e+00	-1.1921e+00	-0.28468	
-842150451	-0.00053183	-6.7075e+00	0	64	119.66	4.4727e+00	0.98112 6.3721e+00	0.0065148	1.8589e+00	5153.6	1.73e+00	1.8626e+00	-0.17798	
-842150451	0.00076260	1.0232e+00	0	67	156.50	3.5766e+00	-0.13300 8.1565e+00	0.0019418	1.1940e+00	5153.7	1.51e+00	-2.7008e+00	-0.27347	
-842150451	0.00028807	-8.5265e+00	0	52	952.81	4.2762e+00	0.17229 4.8093e+00	0.0063029	7.5810e+00	5153.6	1.73e+00	1.3039e+00	-0.17134	
-842150451	-0.00039557	-6.1391e+00	0	93	-331.88	5.1902e+00	0.25556 -1.8775e+00	0.0036152	8.4694e+00	5153.6	1.44e+00	3.7253e+00	0.24586	
-842150451	0.00064117	-2.6148e+00	0	88	-322.81	4.8823e+00	-0.22361 -1.8161e+00	0.0092604	8.4490e+00	5153.5	1.73e+00	-1.1921e+00	0.24418	
-842150451	-0.00026426	1.7508e+00	0	82	293.13	5.1295e+00	-0.35502 1.5851e+00	0.0024771	6.2622e+00	5153.7	1.58e+00	-7.4506e+00	0.13575	
-842150451	-0.00077501	1.3642e+00	0	38	284.06	4.8091e+00	0.90563 1.4193e+00	0.0037362	5.6606e+00	5153.7	1.80e+00	-6.5193e+00	0.14866	
-842150451	0.00013142	-6.7075e+00	0	65	-765.00	3.8873e+00	-0.21630 -4.0773e+00	0.0042371	1.4309e+00	5153.7	1.80e+00	-1.0431e+00	0.31531	
-842150451	0.00028801	-8.5265e+00	0	57	912.50	4.3430e+00	0.27744 4.8280e+00	0.0063058	1.0133e+00	5153.6	1.80e+00	5.2154e+00	-0.17134	
-842150451	-0.00014223	-2.3874e+00	0	64	137.50	3.6091e+00	0.29259 7.0166e+00	0.0010465	1.3374e+00	5153.8	1.80e+00	-8.7544e+00	-0.27390	
-842150451	-0.00012992	-1.3642e+00	0	35	127.66	4.7148e+00	0.23802 6.7409e+00	0.0041605	1.6596e+00	5153.7	1.80e+00	3.1665e+00	-0.17902	
-842150451	-0.00026473	7.0486e+00	0	37	-123.91	4.8963e+00	-0.18858 -6.0238e+00	0.0024764	2.6021e+00	5153.5	1.80e+00	2.6450e+00	-0.78441	
-842150451	-0.00053232	-6.7075e+00	0	66	125.53	4.5434e+00	0.20315 6.4783e+00	0.0065147	1.6857e+00	5153.6	1.80e+00	-1.6578e+00	-0.17798	
-842150451	0.00052138	4.5475e+00	0	93	-948.75	4.7045e+00	-0.42657 -4.9956e+00	0.0044466	1.3018e+00	5153.7	1.80e+00	-1.6019e+00	0.20114	
-842150451	-0.00033124	1.5916e+00	0	10	446.88	5.6320e+00	0.11301 2.4363e+00	0.0011200	7.0743e+00	5153.6	1.80e+00	-1.4156e+00	0.12743	
-842150451	0.00010303	1.0573e+00	0	11	117.91	4.3209e+00	-0.24559 5.9437e+00	0.0035585	1.3584e+00	5153.8	1.80e+00	-5.9605e+00	-0.28469	
-842150451	-0.00026388	1.7508e+00	0	89	359.06	4.9520e+00	0.27956 2.0210e+00	0.0024776	6.4895e+00	5153.7	1.80e+00	-1.8626e+00	0.13573	
-842150451	0.00018180	3.8654e+00	0	46	-130.69	5.0609e+00	-0.36455 -6.7651e+00	0.0014995	2.5555e+00	5153.6	1.80e+00	-1.2666e+00	-0.77597	
-842150451	0.00052138	4.5475e+00	0	20	-948.75	4.7041e+00	-0.43123 -4.9956e+00	0.0044466	1.3018e+00	5153.7	1.80e+00	-1.6019e+00	0.20114	
-842150451	-0.00092762	6.8212e+00	0	30	300.00	4.9588e+00	0.17800 1.5218e+00	0.0010064	5.9493e+00	5153.7	1.80e+00	-1.1921e+00	0.14430	
-842150451	-0.00033124	1.5916e+00	0	0	446.88	5.6317e+00	0.11254 2.4363e+00	0.0011200	7.0743e+00	5153.6	1.80e+00	-1.4156e+00	0.12743	
-842150451	-0.00067193	5.4570e+00	0	94	-451.25	6.3610e+00	-0.84204 -2.1905e+00	0.0016589	-1.0766e+00	5153.7	1.80e+00	-2.6450e+00	-0.11664	
-842150451	0.00013137	-6.7075e+00	0	66	-660.31	4.0837e+00	-0.11138 -3.6005e+00	0.0042377	1.3098e+00	5153.7	1.87e+00	1.4156e+00	0.31526	
-842150451	-0.00092758	6.8212e+00	0	31	350.63	4.8027e+00	0.28301 1.7863e+00	0.0010063	5.7686e+00	5153.7	1.87e+00	7.2643e+00	0.14430	
-842150451	-0.00061126	-5.6843e+00	0	11	-374.38	5.4020e+00	0.12145 -1.9856e+00	0.0080897	6.5472e+00	5153.7	1.87e+00	-4.4703e+00	0.23644	
-842150451	-0.00014240	-2.3874e+00	0	65	118.13	3.6802e+00	-0.23074 5.7630e+00	0.0010467	1.2552e+00	5153.8	1.87e+00	7.6368e+00	-0.27391	
-842150451	-0.00012993	-1.3642e+00	0	55	126.44	4.6459e+00	-0.28528 6.6645e+00	0.0041603	1.6037e+00	5153.7	1.87e+00	-3.9116e+00	-0.17903	
-842150451	-0.00026468	7.0486e+00	0	60	-108.56	5.1984e+00	-0.83552 -5.5525e+00	0.0024765	3.1255e+00	5153.5	1.87e+00	-4.0047e+00	-0.78447	
-842150451	0.00018207	3.8654e+00	0	80	-127.81	5.0884e+00	0.68802 -6.6906e+00	0.0014995	2.8275e+00	5153.6	1.87e+00	-2.1607e+00	-0.77604	
-842150451	-0.00067189	5.4570e+00	0	10	-447.19	6.3953e+00	0.20816 -2.2929e+00	0.0016589	-9.7975e+00	5153.7	1.87e+00	-1.9372e+00	-0.11665	
-842150451	-0.00053280	-6.7075e+00	0	73	121.56	4.4205e+00	0.30817 6.2659e+00	0.0065150	1.9241e+00	5153.6	1.87e+00	-1.8626e+00	-0.17799	
-842150451	0.00052138	4.5475e+00	0	30	-949.06	4.8348e+00	0.61875 -5.1875e+00	0.0044465	1.2375e+00	5153.7	1.87e+00	6.7055e+00	0.20108	
-842150451	-0.00026376	1.7508e+00	0	91	395.94	4.8731e+00	-0.24374 2.0936e+00	0.0024770	6.5174e+00	5153.7	1.87e+00	-4.2841e+00	0.13573	
-842150451	-0.00062821	-8.5265e+00	0	41	-993.75	4.8341e+00	0.22986 -5.1633e+00	0.0070928	1.3422e+00	5153.6	1.87e+00	8.9407e+00	0.25014	
-842150451	-0.00014949	-6.4801e+00	0	99	-138.34	4.5105e+00	0.89219 -7.0240e+00	0.0083151	3.2838e+00	5153.7	1.87e+00	-3.5390e+00	-0.72364	
-842150451	0.00076264	1.0232e+00	0	85	138.22	3.5694e+00	-0.23627 7.0930e+00	0.0019413	1.3376e+00	5153.7	1.87e+00	1.9744e+00	-0.27350	
-842150451	0.00017872	2.3874e+00	0	97	-897.50	4.1241e+00	-0.16588 -4.6957e+00	0.0018932	1.3908e+00	5153.6	1.87e+00	1.1176e+00	0.31856	
-842150451	0.00076263	9.0949e+00	0	10	138.22	3.5698e+00	-0.23650 7.0930e+00	0.0019413	1.3376e+00	5153.7	1.87e+00	1.9744e+00	-0.27350	
-842150451	0.00064077	-2.6148e+00	0	29	-341.56	4.7823e+00	-0.13570 -1.6745e+00	0.0092608	7.4953e+00	5153.5	1.87e+00	1.0990e+00	0.24417	
-842150451	-0.00067189	5.4570e+00	0	26	-447.19	6.3956e+00	0.20582 -2.2929e+00	0.0016589	-9.7975e+00	5153.7	1.87e+00	-1.9372e+00	-0.11665	
-842150451	-0.00014954	-6.4801e+00	0	10	-130.41	4.4998e+00	0.19425 -6.7931e+00	0.0083152	3.3993e+00	5153.7	1.94e+00	-2.9244e+00	-0.72370	
-842150451	0.00013132	-6.7075e+00	0	69	-755.31	4.1348e+00	-0.63204 -4.0997e+00	0.0042400	1.2102e+00	5153.7	1.94e+00	3.9116e+00	0.31520	
-842150451	-0.00092753	6.8212e+00	0	32	368.13	4.8145e+00	-0.24029 1.9129e+00	0.0010063	6.1393e+00	5153.7	1.94e+00	8.5682e+00	0.14429	
-842150451	0.00064058	-2.6148e+00	0	30	-343.44	4.7027e+00	0.91457 -1.6596e+00	0.0092614	7.3239e+00	5153.5	1.94e+00	8.0094e+00	0.24417	
-842150451	0.00017874	2.3874e+00	0	12	-806.56	4.0845e+00	0.88448 -4.2431e+00	0.0018941	1.3657e+00	5153.6	1.94e+00	-6.3330e+00	0.31850	
-842150451	-0.00012994	-1.3642e+00	0	56	111.19	4.6602e+00	-0.18031 5.7090e+00	0.0041620	2.3413e+00	5153.7	1.94e+00	-2.2352e+00	-0.17903	
-842150451	0.00076263	9.0949e+00	0	40	135.28	3.5866e+00	-0.13147 7.2122e+00	0.0019412	1.3024e+00	5153.7	1.94e+00	-2.9244e+00	-0.27351	
-842150451	0.00018235	3.8654e+00	0	85	-125.69	4.9184e+00	0.17382 -6.8657e+00	0.0014995	2.5127e+00	5153.6	1.94e+00	-6.7055e+00	-0.77610	
-842150451	-0.00067185	5.4570e+00	0	27	-420.00	6.2874e+00	0.12560 -2.5537e+00	0.0016589	-1.2182e+00	5153.7	1.94e+00	6.1467e+00	-0.11665	
-842150451	-0.00053329	-6.7075e+00	0	75	110.63	4.4434e+00	-0.21513 5.6121e+00	0.0065165	2.1309e+00	5153.6	1.94e+00	5.9605e+00	-0.17800	
-842150451	-0.00026363	1.7508e+00	0	92	361.56	4.8984e+00	-0.13869 1.8626e+00	0.0024768	6.9607e+00	5153.7	1.94e+00	4.4703e+00	0.13572	
-842150451	-0.00062827	-8.5265e+00	0	42	-900.63	4.8466e+00	-0.29344 -4.7348e+00	0.0070941	1.2795e+00	5153.6	1.94e+00	5.9605e+00	0.25008	
-842150451	0.00017874	2.3874e+00	0	35	-806.56	4.0845e+00	0.88215 -4.2431e+00	0.0018941	1.3657e+00	5153.6	1.94e+00	-6.3330e+00	0.31850	
-842150451	-0.00012750	5.4570e+00	0	56	116.78	4.3534e+00	-0.21927 6.1858e+00	0.0013025	1.2442e+00	5153.7	1.94e+00	1.7881e+00	-0.17245	
-842150451	-0.00019976	1.2506e+00	0	35	390.00	5.2316e+00	0.27112 1.8310e+00	0.0012703	6.6143e+00	5153.6	1.94e+00	2.6077e+00	0.13472	
-842150451	-0.00012994	-1.3642e+00	0	31	111.19	4.6602e+00	-0.18054 5.7090e+00	0.0041620	2.3413e+00	5153.7	1.94e+00	-2.2352e+00	-0.17903	
-842150451	-0.00036077	3.9790e+00	0	60	101.53	4.5048e+00	0.59546 5.3551e+00	0.0093690	1.7174e+00	5153.6	1.94e+00	-1.1362e+00	-0.16780	
-842150451	0.00046871	-4.7748e+00	0	35	375.00	5.1227e+00	-0.17677 1.9185e+00	0.0014807	6.8117e+00	5153.7	1.94e+00	3.9116e+00	0.13511	
-842150451	-0.00014958	-6.4801e+00	0	11	-125.31	4.4105e+00	0.29927 -6.5453e+00	0.0083147	3.1944e+00	5153.7	2.02e+00	-9.8720e+00	-0.72376	
-842150451	-0.00012359	5.4570e+00	0	79	110.28	4.4052e+00	-0.11425 6.1020e+00	0.0013024	1.9502e+00	5153.7	2.02e+00	-2.7940e+00	-0.17246	
-842150451	0.00046867	-4.7748e+00	0	36	418.44	5.0991e+00	-0.71709 2.1029e+00	0.0014810	6.6739e+00	5153.7	2.02e+00	-1.1176e+00	0.13510	
-842150451	0.00064039	-2.6148e+00	0	31	-370.31	4.7777e+00	0.19649 -1.7378e+00	0.0092612	7.3127e+00	5153.5	2.02e+00	-4.2841e+00	0.24416	
-842150451	-0.00092749	6.8212e+00	0	33	327.19	4.9013e+00	-0.13526 1.7788e+00	0.0010062	6.2324e+00	5153.7	2.02e+00	1.5087e+00	0.14429	
-842150451	-0.00019975	1.2506e+00	0	36	451.25	5.2081e+00	-0.25218 2.1290e+00	0.0012703	6.5845e+00	5153.6	2.02e+00	8.9407e+00	0.13471	
-842150451	-0.00036074	3.9790e+00	0	70	993.44	4.4595e+00	0.16456 4.9584e+00	0.0093689	1.4529e+00	5153.6	2.02e+00	-8.1956e+00	-0.16780	
-842150451	0.00017875	2.3874e+00	0	36	-717.19	4.1566e+00	0.19358 -3.8072e+00	0.0018933	1.2942e+00	5153.6	2.02e+00	-4.0978e+00	0.31845	
-842150451	0.00018262	3.8654e+00	0	88	-118.16	4.8756e+00	0.27884 -6.1449e+00	0.0014994	1.9353e+00	5153.6	2.02e+00	1.3225e+00	-0.77616	
-842150451	-0.00067181	5.4570e+00	0	28	-268.13	6.0445e+00	0.23084 -1.5143e+00	0.0016588	-1.7397e+00	5153.7	2.02e+00	2.3842e+00	-0.11666	
-842150451	-0.00026350	1.7508e+00	0	10	331.25	4.9777e+00	-0.33665 1.6373e+00	0.0024767	6.9253e+00	5153.7	2.02e+00	2.9802e+00	0.13571	
-842150451	-0.00062833	-8.5265e+00	0	43	-807.81	4.9284e+00	-0.18842 -4.1910e+00	0.0070954	1.2355e+00	5153.6	2.02e+00	3.9116e+00	0.25003	
-842150451	0.00010326	1.0573e+00	0	34	696.88	4.3216e+00	0.69406 3.7327e+00	0.0035605	1.2500e+00	5153.8	2.02e+00	5.2154e+00	-0.28470	
-842150451	0.00029190	-7.7307e+00	0	88	-138.13	4.5359e+00	-0.30328 -6.9775e+00	0.0013821	3.0212e+00	5153.8	2.02e+00	-1.8626e+00	-0.73205	
-842150451	-0.00014274	-2.3874e+00	0	86	933.44	3.6355e+00	-0.20704 5.0440e+00	0.0010468	1.2102e+00	5153.8	2.02e+00	1.0058e+00	-0.27392	
-842150451	0.00047086	-7.1623e+00	0	10	-380.94	4.8198e+00	0.23661 -2.0806e+00	0.0012172	7.4916e+00	5153.6	2.02e+00	-1.6764e+00	0.24281	
-842150451	-0.00011965	-1.0004e+00	0	79	-138.59	4.9881e+00	-0.29699 -6.9831e+00	0.0018803	1.3113e+00	5153.6	2.02e+00	3.4086e+00	-0.78989	
-842150451	-0.00014963	-6.4801e+00	0	11	-121.81	4.4438e+00	-0.22403 -6.4205e+00	0.0083145	2.9206e+00	5153.7	2.09e+00	1.2107e+00	-0.72382	
-842150451	0.00046864	-4.7748e+00	0	37	418.13	5.0359e+00	0.33317 2.0862e+00	0.0014823	7.1023e+00	5153.7	2.09e+00	-5.2154e+00	0.13510	
-842150451	0.00047035	-7.1623e+00	0	11	-375.63	4.8145e+00	-0.28669 -2.0508e+00	0.0012171	7.2736e+00	5153.6	2.09e+00	-3.9116e+00	0.24280	
-842150451	0.00064020	-2.6148e+00	0	33	-354.06	4.8116e+00	0.30152 -1.8757e+00	0.0092614	7.3276e+00	5153.5	2.09e+00	-7.4506e+00	0.24416	
-842150451	0.00029185	-7.7307e+00	0	89	-122.31	4.5670e+00	-0.19836 -6.2510e+00	0.0013841	3.2857e+00	5153.8	2.09e+00	-4.8429e+00	-0.73211	
-842150451	-0.00019974	1.2506e+00	0	37	396.88	5.1756e+00	-0.14716 2.0321e+00	0.0012702	6.6608e+00	5153.6	2.09e+00	2.5146e+00	0.13471	
-842150451	0.00017877	2.3874e+00	0	37	-770.00	4.1255e+00	0.29855 -4.0699e+00	0.0018925	1.2478e+00	5153.6	2.09e+00	-3.9116e+00	0.31839	
-842150451	-0.00011973	-1.0004e+00	0	83	-121.00	4.9381e+00	-0.19197 -5.8860e+00	0.0018803	1.3728e+00	5153.6	2.09e+00	2.2352e+00	-0.78995	
-842150451	0.00010334	1.0573e+00	0	35	775.00	4.2095e+00	0.17432 4.1369e+00	0.0035614	1.3733e+00	5153.8	2.09e+00	-4.4703e+00	-0.28471	
-842150451	-0.00014292	-2.3874e+00	0	95	970.00	3.5430e+00	0.84296 5.2620e+00	0.0010469	1.2858e+00	5153.8	2.09e+00	-1.4529e+00	-0.27392	
-842150451	-0.00062839	-8.5265e+00	0	59	-872.81	5.0274e+00	-0.83394 -4.5672e+00	0.0070948	1.2174e+00	5153.6	2.09e+00	-1.2852e+00	0.24997	
-842150451	-0.00039959	-6.2528e+00	0	78	-370.63	5.1852e+00	-0.28596 -1.9539e+00	0.0036145	7.2308e+00	5153.6	2.09e+00	-8.7544e+00	0.24581	
-842150451	0.00089128	1.1369e+00	0	12	-890.63	4.4880e+00	0.68744 -4.4033e+00	0.0055705	1.3551e+00	5153.6	2.09e+00	-5.2154e+00	0.29328	
-842150451	-0.00053427	-6.8212e+00	0	30	109.91	4.4270e+00	-0.53065 5.8040e+00	0.0065148	3.2242e+00	5153.6	2.09e+00	1.8626e+00	-0.17801	
-842150451	0.00076265	9.0949e+00	0	29	840.31	3.6784e+00	0.78534 4.3996e+00	0.0019409	1.2292e+00	5153.7	2.09e+00	-2.4028e+00	-0.27352	
-842150451	0.00089221	1.1369e+00	0	12	-822.81	4.5902e+00	0.17380 -4.2170e+00	0.0055695	1.3024e+00	5153.6	2.16e+00	-1.3411e+00	0.29322	
-842150451	0.00076265	9.0949e+00	0	86	813.44	3.5659e+00	0.18380 4.1742e+00	0.0019409	1.2752e+00	5153.7	2.16e+00	3.4645e+00	-0.27352	
-842150451	0.00046860	-4.7748e+00	0	38	379.06	5.0034e+00	0.13832 1.8422e+00	0.0014827	7.1824e+00	5153.7	2.16e+00	-4.6566e+00	0.13509	
-842150451	0.00046984	-7.1623e+00	0	11	-391.25	4.8702e+00	-0.18168 -2.1532e+00	0.0012173	6.5956e+00	5153.6	2.16e+00	1.0058e+00	0.24280	
-842150451	0.00029179	-7.7307e+00	0	97	-109.12	4.4877e+00	-0.93198 -5.7779e+00	0.0013844	2.9895e+00	5153.8	2.16e+00	-4.6566e+00	-0.73217	
-842150451	-0.00019973	1.2506e+00	0	39	379.38	5.3570e+00	-0.42139 2.0433e+00	0.0012702	7.1302e+00	5153.6	2.16e+00	-3.7253e+00	0.13470	
-842150451	0.00017879	2.3874e+00	0	38	-907.50	4.2498e+00	-0.22477 -4.6007e+00	0.0018943	1.2502e+00	5153.6	2.16e+00	4.2841e+00	0.31833	
-842150451	-0.00011980	-1.0004e+00	0	90	-103.94	5.1759e+00	-0.86966 -5.0627e+00	0.0018804	2.6580e+00	5153.6	2.16e+00	-2.4214e+00	-0.79001	
-842150451	-0.00053476	-6.8212e+00	0	37	133.13	4.2930e+00	0.99690 6.8583e+00	0.0065178	3.4682e+00	5153.6	2.16e+00	5.5879e+00	-0.17801	
-842150451	-0.00014309	-2.3874e+00	0	10	982.19	3.5116e+00	0.18929 5.1465e+00	0.0010470	1.4016e+00	5153.8	2.16e+00	-1.9185e+00	-0.27393	
-842150451	-0.00040004	-6.2528e+00	0	79	-409.38	5.2177e+00	-0.18095 -2.2333e+00	0.0036148	7.0073e+00	5153.6	2.16e+00	-2.6077e+00	0.24580	
-842150451	-0.00014307	-2.3874e+00	0	20	982.19	3.5112e+00	0.18906 5.1465e+00	0.0010470	1.4016e+00	5153.8	2.16e+00	-1.9185e+00	-0.27393	
-842150451	-0.00012997	-1.3642e+00	0	54	130.47	4.4509e+00	0.13475 6.7726e+00	0.0041629	3.0939e+00	5153.7	2.16e+00	3.5390e+00	-0.17905	
-842150451	0.00046982	-7.1623e+00	0	90	-391.25	4.8702e+00	-0.18215 -2.1514e+00	0.0012173	6.5956e+00	5153.6	2.16e+00	1.0058e+00	0.24280	
-842150451	0.00029179	-7.7307e+00	0	60	-109.12	4.4877e+00	-0.93431 -5.7779e+00	0.0013843	2.9895e+00	5153.8	2.16e+00	-4.6566e+00	-0.73217	
-842150451	-0.00077453	1.3642e+00	0	92	369.38	4.9023e+00	-0.12608 2.0284e+00	0.0037377	5.9325e+00	5153.7	2.16e+00	-1.3039e+00	0.14863	
-842150451	0.00089314	1.1369e+00	0	12	-881.88	4.4916e+00	0.27879 -4.5877e+00	0.0055685	1.2364e+00	5153.6	2.23e+00	-3.3528e+00	0.29316	
-842150451	0.00076266	9.0949e+00	0	87	985.31	3.3716e+00	0.28880 5.1372e+00	0.0019407	1.3543e+00	5153.7	2.23e+00	1.6205e+00	-0.27353	
-842150451	-0.00077444	1.3642e+00	0	94	343.75	4.8813e+00	0.92400 1.8273e+00	0.0037389	6.5044e+00	5153.7	2.23e+00	-1.0803e+00	0.14862	
-842150451	0.00046931	-7.1623e+00	0	32	-330.31	5.0645e+00	-0.77131 -1.7714e+00	0.0012173	6.5528e+00	5153.6	2.23e+00	1.9744e+00	0.24279	
-842150451	0.00046857	-4.7748e+00	0	39	345.31	5.0952e+00	0.24339 1.8347e+00	0.0014829	7.3537e+00	5153.7	2.23e+00	2.2352e+00	0.13508	
-842150451	-0.00012998	-1.3642e+00	0	82	140.94	4.4630e+00	0.23975 7.2718e+00	0.0041635	3.2075e+00	5153.7	2.23e+00	3.3528e+00	-0.17906	
-842150451	-0.00053524	-6.8212e+00	0	38	142.06	4.3213e+00	0.20497 7.2792e+00	0.0065179	3.1292e+00	5153.6	2.23e+00	-1.0058e+00	-0.17802	
-842150451	-0.00040048	-6.2528e+00	0	80	-373.44	5.2866e+00	-0.75960 -2.0731e+00	0.0036147	6.7018e+00	5153.6	2.23e+00	1.0245e+00	0.24580	
-842150451	-0.00033117	1.5916e+00	0	34	471.56	5.7263e+00	0.11480 2.7120e+00	0.0011203	8.0504e+00	5153.6	2.23e+00	-1.2852e+00	0.12740	
-842150451	-0.00011283	5.3433e+00	0	30	110.31	4.1009e+00	0.20080 5.5935e+00	0.0013025	3.2596e+00	5153.7	2.23e+00	8.1956e+00	-0.17248	
-842150451	-0.00067170	5.4570e+00	0	31	-142.19	6.2895e+00	-0.82435 -7.0594e+00	0.0016589	-7.2271e+00	5153.7	2.23e+00	-2.6822e+00	-0.11668	
-842150451	-0.00036066	3.9790e+00	0	55	107.47	4.1966e+00	-0.14871 5.9772e+00	0.0093673	2.3916e+00	5153.6	2.23e+00	7.8231e+00	-0.16782	
-842150451	-0.00061134	-4.5475e+00	0	12	-334.38	5.5074e+00	0.18212 -1.6894e+00	0.0080919	5.7574e+00	5153.7	2.23e+00	1.8626e+00	0.23641	
-842150451	0.00089407	1.1369e+00	0	12	-100.09	4.5055e+00	-0.24451 -5.4110e+00	0.0055701	1.2193e+00	5153.6	2.30e+00	4.8429e+00	0.29311	
-842150451	0.00076267	9.0949e+00	0	90	106.38	3.4605e+00	-0.23450 5.3868e+00	0.0019407	1.4013e+00	5153.7	2.30e+00	2.5518e+00	-0.27353	
-842150451	-0.00061138	-4.5475e+00	0	13	-332.81	5.5752e+00	0.12323 -1.5665e+00	0.0080917	5.8301e+00	5153.7	2.30e+00	-1.4901e+00	0.23640	
-842150451	-0.00077434	1.3642e+00	0	10	362.81	4.8245e+00	0.19744 1.8608e+00	0.0037389	6.8210e+00	5153.7	2.30e+00	-7.4506e+00	0.14862	
-842150451	0.00046880	-7.1623e+00	0	33	-310.94	5.1474e+00	0.28359 -1.5423e+00	0.0012173	6.4261e+00	5153.6	2.30e+00	1.3039e+00	0.24278	
-842150451	-0.00036063	3.9790e+00	0	66	109.75	4.2398e+00	-0.43694 5.8617e+00	0.0093673	3.1795e+00	5153.6	2.30e+00	-1.1362e+00	-0.16783	
-842150451	-0.00010896	5.3433e+00	0	31	132.00	4.0295e+00	0.30580 6.8434e+00	0.0013022	3.2056e+00	5153.7	2.30e+00	1.4715e+00	-0.17248	
