sat.eph2:
---------------
cis		i0	crc	  omega	   Omegadot	  idot	    codes	weekno	L2flag	svaccur	svhealth	tgd		iodc	tom		spare
2.4214e+00	0.97809	348.75	0.42275 -8.5139e+00	2.1358e+00	0	0	0	2	0		1.3970e+00	0	1.673e+05	0	
3.7439e+00	0.98387	168.25	-0.14778 -7.7628e+00	-1.2393e+00	0	0	0	2	0		-1.1176e+00	0	1.440e+05	0	
-8.0094e+00	0.98490	376.16	0.14963 -8.3368e+00	2.1787e+00	0	0	0	2	0		-1.0245e+00	0	1.656e+05	0	
-1.1176e+00	0.94191	203.00	-0.30168 -8.3125e+00	-8.6254e+00	0	0	0	2	0		3.7253e+00	0	1.368e+05	0	
-1.9744e+00	0.96096	219.94	-0.28438 -8.0585e+00	-6.2824e+00	0	0	0	3	0		-1.3504e+00	0	1.656e+05	0	
1.3039e+00	0.95637	256.88	-0.26292 -8.2546e+00	5.4609e+00	0	0	0	2	0		4.6566e+00	0	1.512e+05	0	
2.6077e+00	0.96757	272.72	0.13802 -8.2389e+00	4.6466e+00	0	0	0	2	0		-1.1176e+00	0	1.728e+05	0	
1.8626e+00	0.96269	104.03	-0.27795 -7.5660e+00	3.9609e+00	0	0	0	2	0		1.8626e+00	0	1.728e+05	0	
-4.2841e+00	0.98490	369.94	0.14950 -8.3100e+00	2.1608e+00	0	0	0	2	0		-1.0245e+00	0	1.728e+05	0	
-1.3039e+00	0.98495	134.09	0.52979 -7.3485e+00	-5.6074e+00	0	0	0	2	0		-1.0710e+00	0	1.728e+05	0	
8.9407e+00	0.96984	352.19	-0.37949 -8.5114e+00	3.2894e+00	0	0	0	2	0		5.1223e+00	0	1.728e+05	0	
4.3400e+00	0.94695	314.78	-0.14901 -8.3011e+00	-4.2323e+00	0	0	0	2	0		-1.0245e+00	0	1.728e+05	0	
4.0978e+00	0.97809	356.72	0.42254 -8.4350e+00	3.4216e+00	0	0	0	2	0		1.3970e+00	0	1.728e+05	0	
-1.5274e+00	0.93030	115.28	0.22480 -8.0260e+00	1.8786e+00	0	0	0	2	0		-8.3819e+00	0	1.728e+05	0	
9.6858e+00	0.92766	227.69	0.75776 -8.6968e+00	4.9788e+00	0	0	0	3	0		-1.0710e+00	0	1.728e+05	0	
-8.9407e+00	0.95346	116.69	0.99626 -7.8103e+00	-1.7894e+00	0	0	0	3	0		7.4506e+00	0	1.728e+05	0	
-2.7940e+00	0.95639	251.22	-0.26294 -8.1800e+00	6.5610e+00	0	0	0	2	0		4.6566e+00	0	1.743e+05	0	
1.7881e+00	0.95265	325.44	0.13684 -8.9457e+00	-4.0323e+00	0	0	0	2	0		-6.0536e+00	0	1.752e+05	0	
-1.5274e+00	0.93030	115.28	0.22480 -8.0260e+00	1.8786e+00	0	0	0	2	0		-8.3819e+00	0	1.760e+05	0	
-2.2724e+00	0.96015	262.97	-0.19483 -8.2139e+00	5.6610e+00	0	0	0	2	0		-9.7789e+00	0	1.764e+05	0	
9.6858e+00	0.92766	227.69	0.75776 -8.6968e+00	4.9788e+00	0	0	0	2	0		-1.0710e+00	0	1.767e+05	0	
-9.3132e+00	0.90796	372.63	0.18563 -9.6925e+00	-7.5360e+00	0	0	0	2	0		-1.2107e+00	0	1.783e+05	0	
-1.3784e+00	0.96269	129.75	-0.27786 -7.6614e+00	1.7858e+00	0	0	0	2	0		1.8626e+00	0	1.800e+05	0	
-5.5879e+00	0.96016	266.38	-0.19483 -7.9818e+00	5.1752e+00	0	0	0	2	0		-9.7789e+00	0	1.800e+05	0	
6.7055e+00	0.93942	242.53	0.58428 -8.5286e+00	-6.1467e+00	0	0	0	3	0		2.7940e+00	0	1.800e+05	0	
-1.8626e+00	0.98495	151.00	0.52996 -7.4407e+00	4.7145e+00	0	0	0	2	0		-1.0710e+00	0	1.800e+05	0	
-2.6077e+00	0.96985	355.06	-0.37951 -8.4082e+00	3.9966e+00	0	0	0	2	0		5.1223e+00	0	1.800e+05	0	
3.3528e+00	0.94694	314.25	-0.14901 -9.1129e+00	-2.8037e+00	0	0	0	2	0		-1.0245e+00	0	1.800e+05	0	
5.2154e+00	0.95265	324.06	0.13684 -8.9193e+00	-5.0324e+00	0	0	0	2	0		-6.0536e+00	0	1.800e+05	0	
-1.4529e+00	0.90795	372.56	0.18563 -9.7147e+00	-1.6644e+00	0	0	0	2	0		-1.2107e+00	0	1.800e+05	0	
-9.8720e+00	0.97809	353.84	0.42256 -8.2386e+00	3.8037e+00	0	0	0	2	0		1.3970e+00	0	1.800e+05	0	
-7.4506e+00	0.93030	128.22	0.22482 -8.1632e+00	4.2145e+00	0	0	0	2	0		-8.3819e+00	0	1.800e+05	0	
2.7940e+00	0.95639	252.19	-0.26295 -8.1268e+00	6.1753e+00	0	0	0	2	0		4.6566e+00	0	1.800e+05	0	
1.8626e+00	0.92700	984.38	-0.14302 -7.9760e+00	1.7179e+00	0	0	0	2	0		-1.8161e+00	0	1.800e+05	0	
1.2666e+00	0.97420	322.69	0.68707 -8.4839e+00	-5.5752e+00	0	0	0	2	0		5.5879e+00	0	1.807e+05	0	
1.5087e+00	0.98387	127.31	-0.14775 -7.1874e+00	9.2861e+00	0	0	0	3	0		-1.1176e+00	0	1.823e+05	0	
7.0781e+00	0.96264	110.19	0.66720 -7.7603e+00	2.6180e+00	0	0	0	2	0		2.3283e+00	0	1.837e+05	0	
1.5087e+00	0.98387	127.31	-0.14775 -7.1874e+00	9.2861e+00	0	0	0	2	0		-1.1176e+00	0	1.844e+05	0	
7.4506e+00	0.96095	231.41	-0.28343 -8.2139e+00	-5.5538e+00	0	0	0	2	0		-1.3504e+00	0	1.848e+05	0	
-1.4529e+00	0.90795	372.56	0.18563 -9.7150e+00	-1.6644e+00	0	0	0	2	0		-1.2107e+00	0	1.857e+05	0	
1.8626e+00	0.97420	322.41	0.68695 -8.3236e+00	-3.8359e+00	0	0	0	2	0		5.5879e+00	0	1.872e+05	0	
1.8626e+00	0.96269	146.88	-0.27790 -7.8418e+00	1.3108e+00	0	0	0	2	0		1.8626e+00	0	1.872e+05	0	
-5.9605e+00	0.96016	261.53	-0.19483 -7.9853e+00	5.1359e+00	0	0	0	2	0		-9.7789e+00	0	1.872e+05	0	
1.4715e+00	0.96095	236.28	-0.28345 -8.1186e+00	-6.0824e+00	0	0	0	2	0		-1.3504e+00	0	1.872e+05	0	
3.3528e+00	0.96264	115.09	0.66706 -7.7357e+00	2.0894e+00	0	0	0	3	0		2.3283e+00	0	1.872e+05	0	
-2.4214e+00	0.96985	343.50	-0.37904 -8.3968e+00	3.9895e+00	0	0	0	2	0		5.1223e+00	0	1.872e+05	0	
3.7253e+00	0.98387	148.22	-0.14777 -7.7014e+00	-4.9288e+00	0	0	0	2	0		-1.1176e+00	0	1.872e+05	0	
-4.0792e+00	0.95265	327.47	0.13684 -8.4879e+00	-3.3466e+00	0	0	0	2	0		-6.0536e+00	0	1.872e+05	0	
-4.9174e+00	0.90796	373.78	0.18563 -9.3490e+00	-6.5717e+00	0	0	0	2	0		-1.2107e+00	0	1.872e+05	0	
-7.0781e+00	0.97810	349.31	0.42260 -8.2514e+00	4.1287e+00	0	0	0	2	0		1.3970e+00	0	1.872e+05	0	
-8.7544e+00	0.95639	246.22	-0.26298 -8.1571e+00	5.0038e+00	0	0	0	2	0		4.6566e+00	0	1.872e+05	0	
3.5390e+00	0.92701	109.94	-0.14302 -7.9668e+00	1.7465e+00	0	0	0	2	0		-1.8161e+00	0	1.872e+05	0	
3.3528e+00	0.96264	115.09	0.66706 -7.7357e+00	2.0858e+00	0	0	0	2	0		2.3283e+00	0	1.872e+05	0	
3.7253e+00	0.98351	365.59	-0.17309 -8.1718e+00	4.5966e+00	0	0	0	2	0		-1.1176e+00	0	1.875e+05	0	
-1.4156e+00	0.94292	241.47	-0.23055 -8.1589e+00	5.8038e+00	0	0	0	2	0		-2.0023e+00	0	1.882e+05	0	
-2.4214e+00	0.96985	343.50	-0.37904 -8.3968e+00	3.9895e+00	0	0	0	2	0		5.1223e+00	0	1.912e+05	0	
-2.9802e+00	0.98122	359.25	0.13362 -8.5782e+00	2.9251e+00	0	0	0	2	0		-1.5367e+00	0	1.916e+05	0	
6.7055e+00	0.95210	243.75	0.16953 -8.2818e+00	5.5038e+00	0	0	0	2	0		1.3970e+00	0	1.932e+05	0	
-1.6019e+00	0.97420	324.56	0.68695 -8.1421e+00	-3.4573e+00	0	0	0	2	0		5.5879e+00	0	1.944e+05	0	
2.4401e+00	0.98352	358.31	-0.17308 -8.4275e+00	4.0430e+00	0	0	0	3	0		-1.1176e+00	0	1.944e+05	0	
7.2643e+00	0.95210	246.59	0.16948 -8.2928e+00	5.4181e+00	0	0	0	2	0		1.3970e+00	0	1.944e+05	0	
7.2643e+00	0.96095	242.06	-0.28440 -8.0778e+00	-7.0289e+00	0	0	0	2	0		-1.3504e+00	0	1.944e+05	0	
2.0489e+00	0.96016	260.47	-0.19483 -8.1982e+00	3.9252e+00	0	0	0	2	0		-9.7789e+00	0	1.944e+05	0	
-1.0058e+00	0.94292	241.59	-0.23054 -8.1686e+00	6.1431e+00	0	0	0	2	0		-2.0023e+00	0	1.944e+05	0	
-2.7008e+00	0.98123	363.38	0.13363 -8.3896e+00	3.7859e+00	0	0	0	2	0		-1.5367e+00	0	1.944e+05	0	
-1.8626e+00	0.96264	129.63	0.66599 -7.7382e+00	1.8858e+00	0	0	0	2	0		2.3283e+00	0	1.944e+05	0	
-2.4214e+00	0.95265	334.63	0.13685 -8.3186e+00	-3.6001e+00	0	0	0	2	0		-6.0536e+00	0	1.944e+05	0	
-7.0781e+00	0.90796	381.41	0.18565 -8.9525e+00	-1.9429e+00	0	0	0	2	0		-1.2107e+00	0	1.944e+05	0	
1.1176e+00	0.95640	244.75	-0.26299 -8.2457e+00	4.6502e+00	0	0	0	2	0		4.6566e+00	0	1.944e+05	0	
1.8626e+00	0.92701	119.94	-0.14302 -8.0818e+00	1.2643e+00	0	0	0	2	0		-1.8161e+00	0	1.944e+05	0	
8.7544e+00	0.95346	133.53	0.10001 -7.8603e+00	-1.9572e+00	0	0	0	2	0		7.4506e+00	0	1.955e+05	0	
1.1362e+00	0.97387	328.09	-0.11889 -8.3814e+00	-3.7073e+00	0	0	0	2	0		4.6566e+00	0	1.960e+05	0	
1.0990e+00	0.98495	159.44	0.52987 -7.7028e+00	-4.4288e+00	0	0	0	2	0		-1.0710e+00	0	1.978e+05	0	
-1.6391e+00	0.95635	233.59	-0.24794 -8.0178e+00	-5.9645e+00	0	0	0	2	0		-1.1176e+00	0	1.981e+05	0	
-3.9116e+00	0.95325	347.19	-0.17859 -8.4118e+00	-3.2966e+00	0	0	0	2	0		-2.0489e+00	0	2.006e+05	0	
-1.1735e+00	0.97420	328.91	0.68698 -8.2371e+00	-1.8822e+00	0	0	0	3	0		5.5879e+00	0	2.016e+05	0	
1.1176e+00	0.95211	237.03	0.16947 -8.2807e+00	4.8752e+00	0	0	0	2	0		1.3970e+00	0	2.016e+05	0	
-2.0862e+00	0.95634	236.59	-0.24794 -8.0050e+00	-5.6717e+00	0	0	0	3	0		-1.1176e+00	0	2.016e+05	0	
1.3039e+00	0.96094	241.41	-0.28454 -8.0296e+00	-6.7074e+00	0	0	0	2	0		-1.3504e+00	0	2.016e+05	0	
-1.8626e+00	0.97386	322.97	-0.11880 -8.2864e+00	-3.1180e+00	0	0	0	2	0		4.6566e+00	0	2.016e+05	0	
-2.9802e+00	0.94292	237.59	-0.23055 -8.2514e+00	5.3145e+00	0	0	0	2	0		-2.0023e+00	0	2.016e+05	0	
-5.4017e+00	0.96265	138.13	0.66653 -7.7318e+00	2.0108e+00	0	0	0	2	0		2.3283e+00	0	2.016e+05	0	
1.2107e+00	0.95325	342.13	-0.17858 -8.3675e+00	-1.9322e+00	0	0	0	2	0		-2.0489e+00	0	2.016e+05	0	
-2.0489e+00	0.95346	110.25	0.10093 -7.8225e+00	-3.1787e+00	0	0	0	2	0		7.4506e+00	0	2.016e+05	0	
1.6205e+00	0.98495	144.25	0.52998 -7.5689e+00	-2.0394e+00	0	0	0	3	0		-1.0710e+00	0	2.016e+05	0	
-7.4506e+00	0.92701	126.87	-0.14302 -8.3228e+00	1.8572e+00	0	0	0	2	0		-1.8161e+00	0	2.016e+05	0	
1.8626e+00	0.94187	230.34	-0.30161 -8.2893e+00	-6.3217e+00	0	0	0	2	0		3.7253e+00	0	2.032e+05	0	
6.5193e+00	0.94953	111.06	0.71926 -7.9907e+00	1.4001e+00	0	0	0	2	0		-1.1176e+00	0	2.065e+05	0	
3.9116e+00	0.97810	325.78	0.42245 -8.3828e+00	3.8252e+00	0	0	0	2	0		1.3970e+00	0	2.087e+05	0	
-1.9930e+00	0.98387	158.78	-0.14774 -7.8832e+00	-1.2072e+00	0	0	0	2	0		-1.1176e+00	0	2.087e+05	0	
1.8626e+00	0.94953	125.34	0.71893 -7.9493e+00	1.7679e+00	0	0	0	2	0		-1.1176e+00	0	2.088e+05	0	
-3.0175e+00	0.98387	140.09	-0.14776 -7.3232e+00	-8.2146e+00	0	0	0	2	0		-1.1176e+00	0	2.088e+05	0	
-6.3330e+00	0.95211	234.50	0.16948 -8.2182e+00	5.1574e+00	0	0	0	2	0		1.3970e+00	0	2.088e+05	0	
-1.8068e+00	0.95634	248.53	-0.24793 -8.0471e+00	-5.1109e+00	0	0	0	3	0		-1.1176e+00	0	2.088e+05	0	
-8.0094e+00	0.97386	330.56	-0.11896 -8.3511e+00	-2.8073e+00	0	0	0	2	0		4.6566e+00	0	2.088e+05	0	
1.5087e+00	0.94293	231.25	-0.23055 -8.5925e+00	4.8431e+00	0	0	0	2	0		-2.0023e+00	0	2.088e+05	0	
-3.5390e+00	0.96265	140.25	0.66672 -7.7646e+00	2.5680e+00	0	0	0	2	0		2.3283e+00	0	2.088e+05	0	
2.4959e+00	0.95325	327.75	-0.17857 -8.8857e+00	-2.2358e+00	0	0	0	2	0		-2.0489e+00	0	2.088e+05	0	
2.2352e+00	0.97810	319.91	0.42269 -8.3861e+00	3.7823e+00	0	0	0	2	0		1.3970e+00	0	2.088e+05	0	
2.7940e+00	0.98495	123.47	0.53016 -7.5428e+00	-2.3894e+00	0	0	0	3	0		-1.0710e+00	0	2.088e+05	0	
-5.9605e+00	0.94187	234.41	-0.30159 -8.3443e+00	-5.8681e+00	0	0	0	2	0		3.7253e+00	0	2.088e+05	0	
2.7940e+00	0.98495	123.47	0.53016 -7.5428e+00	-2.3894e+00	0	0	0	2	0		-1.0710e+00	0	2.094e+05	0	
-3.1665e+00	0.96986	321.81	-0.37907 -8.3711e+00	3.8430e+00	0	0	0	2	0		5.1223e+00	0	2.094e+05	0	
-1.8068e+00	0.95634	248.53	-0.24793 -8.0471e+00	-5.1145e+00	0	0	0	2	0		-1.1176e+00	0	2.100e+05	0	
-8.0094e+00	0.97386	330.56	-0.11895 -8.3511e+00	-2.8037e+00	0	0	0	2	0		4.6566e+00	0	2.109e+05	0	
2.7940e+00	0.96758	266.78	0.13797 -8.2650e+00	4.0502e+00	0	0	0	2	0		-1.1176e+00	0	2.113e+05	0	
-7.6368e+00	0.94953	136.59	0.71918 -7.8243e+00	2.0251e+00	0	0	0	2	0		-1.1176e+00	0	2.160e+05	0	
1.1176e+00	0.98387	123.88	-0.14775 -7.0917e+00	-2.4465e+00	0	0	0	2	0		-1.1176e+00	0	2.160e+05	0	
5.9605e+00	0.96759	258.09	0.13798 -8.2314e+00	4.7145e+00	0	0	0	2	0		-1.1176e+00	0	2.160e+05	0	
1.9744e+00	0.95633	249.62	-0.24792 -8.3725e+00	-6.9467e+00	0	0	0	2	0		-1.1176e+00	0	2.160e+05	0	
-1.2666e+00	0.95211	229.28	0.16942 -8.2539e+00	5.5038e+00	0	0	0	2	0		1.3970e+00	0	2.160e+05	0	
2.6077e+00	0.96986	321.38	-0.37896 -8.3718e+00	4.3323e+00	0	0	0	2	0		5.1223e+00	0	2.160e+05	0	
1.4901e+00	0.97811	326.97	0.42245 -8.3386e+00	4.4502e+00	0	0	0	2	0		1.3970e+00	0	2.160e+05	0	
-6.1467e+00	0.94186	240.41	-0.30156 -8.4043e+00	-6.7324e+00	0	0	0	2	0		3.7253e+00	0	2.160e+05	0	
1.5460e+00	0.92768	209.28	0.75795 -8.7150e+00	4.7788e+00	0	0	0	2	0		-1.0710e+00	0	2.167e+05	0	
-2.4959e+00	0.98353	323.88	-0.17308 -8.0318e+00	4.1716e+00	0	0	0	2	0		-1.1176e+00	0	2.170e+05	0	
1.8626e+00	0.90795	369.66	0.18566 -9.6568e+00	1.5393e+00	0	0	0	2	0		-1.2107e+00	0	2.177e+05	0	
1.9185e+00	0.98124	341.09	0.13364 -8.2089e+00	4.1823e+00	0	0	0	2	0		-1.5367e+00	0	2.198e+05	0	
7.6368e+00	0.93940	253.50	0.58424 -8.6486e+00	-6.3145e+00	0	0	0	2	0		2.7940e+00	0	2.210e+05	0	
-8.3819e+00	0.94954	138.19	0.71922 -7.8628e+00	2.5251e+00	0	0	0	2	0		-1.1176e+00	0	2.232e+05	0	
7.2643e+00	0.98387	118.75	-0.14775 -7.1349e+00	-2.7787e+00	0	0	0	2	0		-1.1176e+00	0	2.232e+05	0	
1.1921e+00	0.93939	256.31	0.58420 -8.6439e+00	-6.0860e+00	0	0	0	2	0		2.7940e+00	0	2.232e+05	0	
-1.1176e+00	0.96759	251.09	0.13795 -8.0493e+00	5.2538e+00	0	0	0	2	0		-1.1176e+00	0	2.232e+05	0	
1.6578e+00	0.95633	251.19	-0.24792 -8.4804e+00	-6.9824e+00	0	0	0	2	0		-1.1176e+00	0	2.232e+05	0	
7.6368e+00	0.98124	331.53	0.13365 -8.4121e+00	4.5395e+00	0	0	0	2	0		-1.5367e+00	0	2.232e+05	0	
-1.3597e+00	0.98353	326.34	-0.17307 -7.9918e+00	4.2502e+00	0	0	0	2	0		-1.1176e+00	0	2.232e+05	0	
-2.3097e+00	0.92769	206.25	0.75804 -8.3975e+00	6.6431e+00	0	0	0	2	0		-1.0710e+00	0	2.232e+05	0	
1.1176e+00	0.94186	240.81	-0.30156 -8.4989e+00	-6.9181e+00	0	0	0	2	0		3.7253e+00	0	2.232e+05	0	
-2.2165e+00	0.90795	371.38	0.18566 -9.6843e+00	-1.4643e+00	0	0	0	2	0		-1.2107e+00	0	2.232e+05	0	
1.0245e+00	0.97419	340.81	0.68712 -8.5236e+00	-4.0145e+00	0	0	0	2	0		5.5879e+00	0	2.233e+05	0	
-6.1467e+00	0.93030	134.63	0.22489 -8.2228e+00	1.1608e+00	0	0	0	2	0		-8.3819e+00	0	2.240e+05	0	
1.3597e+00	0.98457	148.28	0.10265 -7.6660e+00	-2.4251e+00	0	0	0	2	0		-1.2573e+00	0	2.246e+05	0	
-1.1176e+00	0.96759	251.09	0.13795 -8.0493e+00	5.2538e+00	0	0	0	2	0		-1.1176e+00	0	2.258e+05	0	
2.6077e+00	0.97386	346.38	-0.11888 -8.4182e+00	-2.6108e+00	0	0	0	2	0		4.6566e+00	0	2.273e+05	0	
-4.2841e+00	0.96270	133.81	-0.27774 -7.7550e+00	2.3501e+00	0	0	0	2	0		1.8626e+00	0	2.273e+05	0	
-2.0675e+00	0.95324	341.50	-0.17858 -8.8543e+00	-2.5858e+00	0	0	0	2	0		-2.0489e+00	0	2.296e+05	0	
1.8440e+00	0.97208	150.91	0.85009 -7.7846e+00	-3.5859e+00	0	0	0	2	0		5.5879e+00	0	2.301e+05	0	
-8.0094e+00	0.93939	256.59	0.58414 -8.4607e+00	-4.6895e+00	0	0	0	2	0		2.7940e+00	0	2.304e+05	0	
3.2037e+00	0.98386	138.53	-0.14776 -7.7414e+00	-3.4359e+00	0	0	0	2	0		-1.1176e+00	0	2.304e+05	0	
-1.0058e+00	0.96759	248.19	0.13794 -8.0700e+00	5.6824e+00	0	0	0	2	0		-1.1176e+00	0	2.304e+05	0	
3.5390e+00	0.98457	130.28	0.10266 -7.6032e+00	-3.8573e+00	0	0	0	2	0		-1.2573e+00	0	2.304e+05	0	
1.6578e+00	0.97208	142.03	0.85017 -7.7825e+00	-4.0466e+00	0	0	0	2	0		5.5879e+00	0	2.304e+05	0	
6.1467e+00	0.97386	346.91	-0.11891 -8.3889e+00	-2.7537e+00	0	0	0	2	0		4.6566e+00	0	2.304e+05	0	
-1.3784e+00	0.98124	331.94	0.13365 -8.3993e+00	2.8251e+00	0	0	0	2	0		-1.5367e+00	0	2.304e+05	0	
-4.8429e+00	0.98353	336.88	-0.17307 -8.0371e+00	4.1145e+00	0	0	0	2	0		-1.1176e+00	0	2.304e+05	0	
-1.8440e+00	0.95325	362.81	-0.17856 -8.3886e+00	-2.5858e+00	0	0	0	2	0		-2.0489e+00	0	2.304e+05	0	
-2.5705e+00	0.92769	199.59	0.75800 -8.2939e+00	6.8396e+00	0	0	0	2	0		-1.0710e+00	0	2.304e+05	0	
3.7253e+00	0.95642	228.25	-0.26305 -8.1900e+00	6.3753e+00	0	0	0	2	0		4.6566e+00	0	2.322e+05	0	
2.2352e+00	0.98493	320.13	0.14972 -8.1682e+00	3.1966e+00	0	0	0	2	0		-1.0245e+00	0	2.339e+05	0	
3.3528e+00	0.96018	245.31	-0.19483 -8.0514e+00	6.4074e+00	0	0	0	2	0		-9.7789e+00	0	2.351e+05	0	
-1.5087e+00	0.93939	252.84	0.58412 -8.4243e+00	-4.4680e+00	0	0	0	2	0		2.7940e+00	0	2.376e+05	0	
-1.0617e+00	0.98457	119.03	0.10266 -7.5360e+00	-3.5823e+00	0	0	0	2	0		-1.2573e+00	0	2.376e+05	0	
-1.8626e+00	0.97385	345.00	-0.11890 -8.3796e+00	-3.2859e+00	0	0	0	2	0		4.6566e+00	0	2.376e+05	0	
1.8626e+00	0.95642	226.69	-0.26306 -8.1893e+00	6.3824e+00	0	0	0	2	0		4.6566e+00	0	2.376e+05	0	
-2.5705e+00	0.98124	337.84	0.13365 -8.3164e+00	2.8215e+00	0	0	0	2	0		-1.5367e+00	0	2.376e+05	0	
-4.0978e+00	0.95324	361.59	-0.17856 -8.3603e+00	-2.3251e+00	0	0	0	2	0		-2.0489e+00	0	2.376e+05	0	
1.9744e+00	0.96018	243.91	-0.19483 -8.1664e+00	5.9645e+00	0	0	0	2	0		-9.7789e+00	0	2.376e+05	0	
-2.6077e+00	0.98493	318.38	0.14956 -8.2075e+00	3.4144e+00	0	0	0	2	0		-1.0245e+00	0	2.376e+05	0	
4.0978e+00	0.97207	116.94	0.85048 -7.7560e+00	-4.6109e+00	0	0	0	2	0		5.5879e+00	0	2.376e+05	0	
1.9372e+00	0.96092	256.44	-0.28401 -8.2496e+00	-6.0002e+00	0	0	0	2	0		-1.3504e+00	0	2.394e+05	0	
6.8918e+00	0.94954	116.06	0.71892 -8.0293e+00	1.8929e+00	0	0	0	2	0		-1.1176e+00	0	2.398e+05	0	
-5.6252e+00	0.94693	350.44	-0.14898 -8.8750e+00	-2.6644e+00	0	0	0	2	0		-1.0245e+00	0	2.426e+05	0	
-1.4901e+00	0.98457	121.31	0.10266 -7.3842e+00	-3.4859e+00	0	0	0	3	0		-1.2573e+00	0	2.448e+05	0	
1.3039e+00	0.96091	255.69	-0.28410 -8.0921e+00	-4.8252e+00	0	0	0	2	0		-1.3504e+00	0	2.448e+05	0	
-3.5390e+00	0.94693	366.56	-0.14897 -8.3543e+00	-4.1073e+00	0	0	0	2	0		-1.0245e+00	0	2.448e+05	0	
7.6368e+00	0.94954	118.00	0.71892 -7.9585e+00	9.6790e+00	0	0	0	3	0		-1.1176e+00	0	2.448e+05	0	
8.0094e+00	0.95324	356.72	-0.17856 -8.4171e+00	-2.5787e+00	0	0	0	2	0		-2.0489e+00	0	2.448e+05	0	
-4.2841e+00	0.98493	319.66	0.14950 -8.2136e+00	3.2394e+00	0	0	0	2	0		-1.0245e+00	0	2.448e+05	0	
-1.7509e+00	0.97207	107.03	0.85023 -7.5200e+00	-3.8894e+00	0	0	0	2	0		5.5879e+00	0	2.448e+05	0	
